country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,percent_variant
Bulgaria,BG,2020-47,GISAID,23569,0,0.0,Yes,B.1.1.7,0,
Bulgaria,BG,2020-47,GISAID,23569,0,0.0,Yes,B.1.351,0,
Bulgaria,BG,2020-47,GISAID,23569,0,0.0,Yes,P.1,0,
Bulgaria,BG,2020-47,GISAID,23569,0,0.0,Yes,Other,0,
Bulgaria,BG,2020-48,GISAID,20666,0,0.0,Yes,B.1.1.7,0,
Bulgaria,BG,2020-48,GISAID,20666,0,0.0,Yes,B.1.351,0,
Bulgaria,BG,2020-48,GISAID,20666,0,0.0,Yes,P.1,0,
Bulgaria,BG,2020-48,GISAID,20666,0,0.0,Yes,Other,0,
Bulgaria,BG,2020-49,GISAID,18935,1,0.0,Yes,B.1.1.7,0,0.0
Bulgaria,BG,2020-49,GISAID,18935,1,0.0,Yes,B.1.351,0,0.0
Bulgaria,BG,2020-49,GISAID,18935,1,0.0,Yes,P.1,0,0.0
Bulgaria,BG,2020-49,GISAID,18935,1,0.0,Yes,Other,1,100.0
Bulgaria,BG,2020-50,GISAID,18028,16,0.1,Yes,B.1.1.7,1,6.2
Bulgaria,BG,2020-50,GISAID,18028,16,0.1,Yes,B.1.351,0,0.0
Bulgaria,BG,2020-50,GISAID,18028,16,0.1,Yes,P.1,0,0.0
Bulgaria,BG,2020-50,GISAID,18028,16,0.1,Yes,Other,15,93.8
Bulgaria,BG,2020-51,GISAID,11746,24,0.2,Yes,B.1.1.7,1,4.2
Bulgaria,BG,2020-51,GISAID,11746,24,0.2,Yes,B.1.351,0,0.0
Bulgaria,BG,2020-51,GISAID,11746,24,0.2,Yes,P.1,0,0.0
Bulgaria,BG,2020-51,GISAID,11746,24,0.2,Yes,Other,23,95.8
Bulgaria,BG,2020-52,GISAID,6521,14,0.2,Yes,B.1.1.7,0,0.0
Bulgaria,BG,2020-52,GISAID,6521,14,0.2,Yes,B.1.351,0,0.0
Bulgaria,BG,2020-52,GISAID,6521,14,0.2,Yes,P.1,0,0.0
Bulgaria,BG,2020-52,GISAID,6521,14,0.2,Yes,Other,14,100.0
Bulgaria,BG,2020-53,GISAID,5335,18,0.3,Yes,B.1.1.7,1,5.6
Bulgaria,BG,2020-53,GISAID,5335,18,0.3,Yes,B.1.351,0,0.0
Bulgaria,BG,2020-53,GISAID,5335,18,0.3,Yes,P.1,0,0.0
Bulgaria,BG,2020-53,GISAID,5335,18,0.3,Yes,Other,17,94.4
Bulgaria,BG,2021-01,GISAID,5460,35,0.6,Yes,B.1.1.7,7,20.0
Bulgaria,BG,2021-01,GISAID,5460,35,0.6,Yes,B.1.351,0,0.0
Bulgaria,BG,2021-01,GISAID,5460,35,0.6,Yes,P.1,0,0.0
Bulgaria,BG,2021-01,GISAID,5460,35,0.6,Yes,Other,28,80.0
Bulgaria,BG,2021-02,GISAID,3302,24,0.7,Yes,B.1.1.7,11,45.8
Bulgaria,BG,2021-02,GISAID,3302,24,0.7,Yes,B.1.351,0,0.0
Bulgaria,BG,2021-02,GISAID,3302,24,0.7,Yes,P.1,0,0.0
Bulgaria,BG,2021-02,GISAID,3302,24,0.7,Yes,Other,13,54.2
Bulgaria,BG,2021-03,GISAID,3004,34,1.1,Yes,B.1.1.7,24,70.6
Bulgaria,BG,2021-03,GISAID,3004,34,1.1,Yes,B.1.351,0,0.0
Bulgaria,BG,2021-03,GISAID,3004,34,1.1,Yes,P.1,0,0.0
Bulgaria,BG,2021-03,GISAID,3004,34,1.1,Yes,Other,10,29.4
Bulgaria,BG,2021-04,GISAID,3931,56,1.4,Yes,B.1.1.7,33,58.9
Bulgaria,BG,2021-04,GISAID,3931,56,1.4,Yes,B.1.351,0,0.0
Bulgaria,BG,2021-04,GISAID,3931,56,1.4,Yes,P.1,0,0.0
Bulgaria,BG,2021-04,GISAID,3931,56,1.4,Yes,Other,23,41.1
Bulgaria,BG,2021-05,GISAID,4986,112,2.2,Yes,B.1.1.7,86,76.8
Bulgaria,BG,2021-05,GISAID,4986,112,2.2,Yes,B.1.351,0,0.0
Bulgaria,BG,2021-05,GISAID,4986,112,2.2,Yes,P.1,0,0.0
Bulgaria,BG,2021-05,GISAID,4986,112,2.2,Yes,Other,26,23.2
Bulgaria,BG,2021-06,GISAID,5945,123,2.1,Yes,B.1.1.7,111,90.2
Bulgaria,BG,2021-06,GISAID,5945,123,2.1,Yes,B.1.351,0,0.0
Bulgaria,BG,2021-06,GISAID,5945,123,2.1,Yes,P.1,0,0.0
Bulgaria,BG,2021-06,GISAID,5945,123,2.1,Yes,Other,12,9.8
Bulgaria,BG,2021-07,GISAID,6987,122,1.7,Yes,B.1.1.7,118,96.7
Bulgaria,BG,2021-07,GISAID,6987,122,1.7,Yes,B.1.351,0,0.0
Bulgaria,BG,2021-07,GISAID,6987,122,1.7,Yes,P.1,0,0.0
Bulgaria,BG,2021-07,GISAID,6987,122,1.7,Yes,Other,4,3.3
Bulgaria,BG,2021-08,GISAID,10372,112,1.1,Yes,B.1.1.7,105,93.8
Bulgaria,BG,2021-08,GISAID,10372,112,1.1,Yes,B.1.351,0,0.0
Bulgaria,BG,2021-08,GISAID,10372,112,1.1,Yes,P.1,0,0.0
Bulgaria,BG,2021-08,GISAID,10372,112,1.1,Yes,Other,7,6.2
Bulgaria,BG,2021-09,GISAID,13270,239,1.8,Yes,B.1.1.7,219,91.6
Bulgaria,BG,2021-09,GISAID,13270,239,1.8,Yes,B.1.351,0,0.0
Bulgaria,BG,2021-09,GISAID,13270,239,1.8,Yes,P.1,0,0.0
Bulgaria,BG,2021-09,GISAID,13270,239,1.8,Yes,Other,20,8.4
Bulgaria,BG,2021-10,GISAID,18249,268,1.5,Yes,B.1.1.7,267,99.6
Bulgaria,BG,2021-10,GISAID,18249,268,1.5,Yes,B.1.351,0,0.0
Bulgaria,BG,2021-10,GISAID,18249,268,1.5,Yes,P.1,0,0.0
Bulgaria,BG,2021-10,GISAID,18249,268,1.5,Yes,Other,1,0.4
Bulgaria,BG,2021-11,GISAID,24866,168,0.7,Yes,B.1.1.7,163,97.0
Bulgaria,BG,2021-11,GISAID,24866,168,0.7,Yes,B.1.351,0,0.0
Bulgaria,BG,2021-11,GISAID,24866,168,0.7,Yes,P.1,0,0.0
Bulgaria,BG,2021-11,GISAID,24866,168,0.7,Yes,Other,5,3.0
Bulgaria,BG,2021-12,GISAID,25330,41,0.2,Yes,B.1.1.7,40,97.6
Bulgaria,BG,2021-12,GISAID,25330,41,0.2,Yes,B.1.351,0,0.0
Bulgaria,BG,2021-12,GISAID,25330,41,0.2,Yes,P.1,0,0.0
Bulgaria,BG,2021-12,GISAID,25330,41,0.2,Yes,Other,1,2.4
Bulgaria,BG,2021-13,GISAID,24246,0,0.0,Yes,B.1.1.7,0,
Bulgaria,BG,2021-13,GISAID,24246,0,0.0,Yes,B.1.351,0,
Bulgaria,BG,2021-13,GISAID,24246,0,0.0,Yes,P.1,0,
Bulgaria,BG,2021-13,GISAID,24246,0,0.0,Yes,Other,0,
Bulgaria,BG,2021-14,GISAID,18994,0,0.0,Yes,B.1.1.7,0,
Bulgaria,BG,2021-14,GISAID,18994,0,0.0,Yes,B.1.351,0,
Bulgaria,BG,2021-14,GISAID,18994,0,0.0,Yes,P.1,0,
Bulgaria,BG,2021-14,GISAID,18994,0,0.0,Yes,Other,0,
Bulgaria,BG,2021-15,GISAID,14388,0,0.0,Yes,B.1.1.7,0,
Bulgaria,BG,2021-15,GISAID,14388,0,0.0,Yes,B.1.351,0,
Bulgaria,BG,2021-15,GISAID,14388,0,0.0,Yes,P.1,0,
Bulgaria,BG,2021-15,GISAID,14388,0,0.0,Yes,Other,0,
Bulgaria,BG,2021-16,GISAID,11119,0,0.0,Yes,B.1.1.7,0,
Bulgaria,BG,2021-16,GISAID,11119,0,0.0,Yes,B.1.351,0,
Bulgaria,BG,2021-16,GISAID,11119,0,0.0,Yes,P.1,0,
Bulgaria,BG,2021-16,GISAID,11119,0,0.0,Yes,Other,0,
Bulgaria,BG,2021-03,TESSy,3004,,,No,B.1.1.7,8,
Bulgaria,BG,2021-03,TESSy,3004,,,No,B.1.351,0,
Bulgaria,BG,2021-03,TESSy,3004,,,No,P.1,0,
Bulgaria,BG,2021-03,TESSy,3004,,,No,Other,0,
Bulgaria,BG,2021-04,TESSy,3931,,,No,B.1.1.7,25,
Bulgaria,BG,2021-04,TESSy,3931,,,No,B.1.351,0,
Bulgaria,BG,2021-04,TESSy,3931,,,No,P.1,0,
Bulgaria,BG,2021-04,TESSy,3931,,,No,Other,0,
Bulgaria,BG,2021-06,TESSy,5945,,,No,B.1.1.7,68,
Bulgaria,BG,2021-06,TESSy,5945,,,No,B.1.351,0,
Bulgaria,BG,2021-06,TESSy,5945,,,No,P.1,0,
Bulgaria,BG,2021-06,TESSy,5945,,,No,Other,0,
Bulgaria,BG,2021-09,TESSy,13270,,,No,B.1.1.7,303,
Bulgaria,BG,2021-09,TESSy,13270,,,No,B.1.351,0,
Bulgaria,BG,2021-09,TESSy,13270,,,No,P.1,0,
Bulgaria,BG,2021-09,TESSy,13270,,,No,Other,0,
Bulgaria,BG,2021-11,TESSy,24866,238,1.0,Yes,B.1.1.7,168,70.6
Bulgaria,BG,2021-11,TESSy,24866,238,1.0,Yes,B.1.351,0,0.0
Bulgaria,BG,2021-11,TESSy,24866,238,1.0,Yes,P.1,0,0.0
Bulgaria,BG,2021-11,TESSy,24866,238,1.0,Yes,Other,70,29.4
Bulgaria,BG,2021-12,TESSy,25330,226,0.9,Yes,B.1.1.7,212,93.8
Bulgaria,BG,2021-12,TESSy,25330,226,0.9,Yes,B.1.351,0,0.0
Bulgaria,BG,2021-12,TESSy,25330,226,0.9,Yes,P.1,0,0.0
Bulgaria,BG,2021-12,TESSy,25330,226,0.9,Yes,Other,14,6.2
Bulgaria,BG,2021-13,TESSy,24246,232,1.0,Yes,B.1.1.7,217,93.5
Bulgaria,BG,2021-13,TESSy,24246,232,1.0,Yes,B.1.351,0,0.0
Bulgaria,BG,2021-13,TESSy,24246,232,1.0,Yes,P.1,0,0.0
Bulgaria,BG,2021-13,TESSy,24246,232,1.0,Yes,Other,15,6.5
Bulgaria,BG,2021-14,TESSy,18994,365,1.9,Yes,B.1.1.7,359,98.4
Bulgaria,BG,2021-14,TESSy,18994,365,1.9,Yes,B.1.351,0,0.0
Bulgaria,BG,2021-14,TESSy,18994,365,1.9,Yes,P.1,0,0.0
Bulgaria,BG,2021-14,TESSy,18994,365,1.9,Yes,Other,6,1.6
Bulgaria,BG,2021-15,TESSy,14388,362,2.5,Yes,B.1.1.7,359,99.2
Bulgaria,BG,2021-15,TESSy,14388,362,2.5,Yes,B.1.351,0,0.0
Bulgaria,BG,2021-15,TESSy,14388,362,2.5,Yes,P.1,0,0.0
Bulgaria,BG,2021-15,TESSy,14388,362,2.5,Yes,Other,3,0.8
Bulgaria,BG,2021-16,TESSy,11119,184,1.7,Yes,B.1.1.7,184,100.0
Bulgaria,BG,2021-16,TESSy,11119,184,1.7,Yes,B.1.351,0,0.0
Bulgaria,BG,2021-16,TESSy,11119,184,1.7,Yes,P.1,0,0.0
Bulgaria,BG,2021-16,TESSy,11119,184,1.7,Yes,Other,0,0.0
Croatia,HR,2020-40,GISAID,1462,11,0.8,Yes,B.1.1.7,0,0.0
Croatia,HR,2020-40,GISAID,1462,11,0.8,Yes,B.1.351,0,0.0
Croatia,HR,2020-40,GISAID,1462,11,0.8,Yes,P.1,0,0.0
Croatia,HR,2020-40,GISAID,1462,11,0.8,Yes,Other,11,100.0
Croatia,HR,2020-41,GISAID,2781,1,0.0,Yes,B.1.1.7,0,0.0
Croatia,HR,2020-41,GISAID,2781,1,0.0,Yes,B.1.351,0,0.0
Croatia,HR,2020-41,GISAID,2781,1,0.0,Yes,P.1,0,0.0
Croatia,HR,2020-41,GISAID,2781,1,0.0,Yes,Other,1,100.0
Croatia,HR,2020-42,GISAID,5140,0,0.0,Yes,B.1.1.7,0,
Croatia,HR,2020-42,GISAID,5140,0,0.0,Yes,B.1.351,0,
Croatia,HR,2020-42,GISAID,5140,0,0.0,Yes,P.1,0,
Croatia,HR,2020-42,GISAID,5140,0,0.0,Yes,Other,0,
Croatia,HR,2020-43,GISAID,10800,0,0.0,Yes,B.1.1.7,0,
Croatia,HR,2020-43,GISAID,10800,0,0.0,Yes,B.1.351,0,
Croatia,HR,2020-43,GISAID,10800,0,0.0,Yes,P.1,0,
Croatia,HR,2020-43,GISAID,10800,0,0.0,Yes,Other,0,
Croatia,HR,2020-44,GISAID,15115,0,0.0,Yes,B.1.1.7,0,
Croatia,HR,2020-44,GISAID,15115,0,0.0,Yes,B.1.351,0,
Croatia,HR,2020-44,GISAID,15115,0,0.0,Yes,P.1,0,
Croatia,HR,2020-44,GISAID,15115,0,0.0,Yes,Other,0,
Croatia,HR,2020-45,GISAID,15752,0,0.0,Yes,B.1.1.7,0,
Croatia,HR,2020-45,GISAID,15752,0,0.0,Yes,B.1.351,0,
Croatia,HR,2020-45,GISAID,15752,0,0.0,Yes,P.1,0,
Croatia,HR,2020-45,GISAID,15752,0,0.0,Yes,Other,0,
Croatia,HR,2020-46,GISAID,16959,29,0.2,Yes,B.1.1.7,0,0.0
Croatia,HR,2020-46,GISAID,16959,29,0.2,Yes,B.1.351,0,0.0
Croatia,HR,2020-46,GISAID,16959,29,0.2,Yes,P.1,0,0.0
Croatia,HR,2020-46,GISAID,16959,29,0.2,Yes,Other,29,100.0
Croatia,HR,2020-47,GISAID,19512,0,0.0,Yes,B.1.1.7,0,
Croatia,HR,2020-47,GISAID,19512,0,0.0,Yes,B.1.351,0,
Croatia,HR,2020-47,GISAID,19512,0,0.0,Yes,P.1,0,
Croatia,HR,2020-47,GISAID,19512,0,0.0,Yes,Other,0,
Croatia,HR,2020-48,GISAID,22894,0,0.0,Yes,B.1.1.7,0,
Croatia,HR,2020-48,GISAID,22894,0,0.0,Yes,B.1.351,0,
Croatia,HR,2020-48,GISAID,22894,0,0.0,Yes,P.1,0,
Croatia,HR,2020-48,GISAID,22894,0,0.0,Yes,Other,0,
Croatia,HR,2020-49,GISAID,23741,0,0.0,Yes,B.1.1.7,0,
Croatia,HR,2020-49,GISAID,23741,0,0.0,Yes,B.1.351,0,
Croatia,HR,2020-49,GISAID,23741,0,0.0,Yes,P.1,0,
Croatia,HR,2020-49,GISAID,23741,0,0.0,Yes,Other,0,
Croatia,HR,2020-50,GISAID,25533,0,0.0,Yes,B.1.1.7,0,
Croatia,HR,2020-50,GISAID,25533,0,0.0,Yes,B.1.351,0,
Croatia,HR,2020-50,GISAID,25533,0,0.0,Yes,P.1,0,
Croatia,HR,2020-50,GISAID,25533,0,0.0,Yes,Other,0,
Croatia,HR,2020-51,GISAID,19842,1,0.0,Yes,B.1.1.7,0,0.0
Croatia,HR,2020-51,GISAID,19842,1,0.0,Yes,B.1.351,0,0.0
Croatia,HR,2020-51,GISAID,19842,1,0.0,Yes,P.1,0,0.0
Croatia,HR,2020-51,GISAID,19842,1,0.0,Yes,Other,1,100.0
Croatia,HR,2020-52,GISAID,9518,3,0.0,Yes,B.1.1.7,0,0.0
Croatia,HR,2020-52,GISAID,9518,3,0.0,Yes,B.1.351,0,0.0
Croatia,HR,2020-52,GISAID,9518,3,0.0,Yes,P.1,0,0.0
Croatia,HR,2020-52,GISAID,9518,3,0.0,Yes,Other,3,100.0
Croatia,HR,2020-53,GISAID,7712,5,0.1,Yes,B.1.1.7,0,0.0
Croatia,HR,2020-53,GISAID,7712,5,0.1,Yes,B.1.351,0,0.0
Croatia,HR,2020-53,GISAID,7712,5,0.1,Yes,P.1,0,0.0
Croatia,HR,2020-53,GISAID,7712,5,0.1,Yes,Other,5,100.0
Croatia,HR,2021-01,GISAID,7265,11,0.2,Yes,B.1.1.7,0,0.0
Croatia,HR,2021-01,GISAID,7265,11,0.2,Yes,B.1.351,0,0.0
Croatia,HR,2021-01,GISAID,7265,11,0.2,Yes,P.1,0,0.0
Croatia,HR,2021-01,GISAID,7265,11,0.2,Yes,Other,11,100.0
Croatia,HR,2021-02,GISAID,4905,23,0.5,Yes,B.1.1.7,0,0.0
Croatia,HR,2021-02,GISAID,4905,23,0.5,Yes,B.1.351,0,0.0
Croatia,HR,2021-02,GISAID,4905,23,0.5,Yes,P.1,0,0.0
Croatia,HR,2021-02,GISAID,4905,23,0.5,Yes,Other,23,100.0
Croatia,HR,2021-03,GISAID,3926,28,0.7,Yes,B.1.1.7,6,21.4
Croatia,HR,2021-03,GISAID,3926,28,0.7,Yes,B.1.351,0,0.0
Croatia,HR,2021-03,GISAID,3926,28,0.7,Yes,P.1,0,0.0
Croatia,HR,2021-03,GISAID,3926,28,0.7,Yes,Other,22,78.6
Croatia,HR,2021-04,GISAID,3466,22,0.6,Yes,B.1.1.7,3,13.6
Croatia,HR,2021-04,GISAID,3466,22,0.6,Yes,B.1.351,0,0.0
Croatia,HR,2021-04,GISAID,3466,22,0.6,Yes,P.1,0,0.0
Croatia,HR,2021-04,GISAID,3466,22,0.6,Yes,Other,19,86.4
Croatia,HR,2021-05,GISAID,2953,133,4.5,Yes,B.1.1.7,31,23.3
Croatia,HR,2021-05,GISAID,2953,133,4.5,Yes,B.1.351,0,0.0
Croatia,HR,2021-05,GISAID,2953,133,4.5,Yes,P.1,0,0.0
Croatia,HR,2021-05,GISAID,2953,133,4.5,Yes,Other,102,76.7
Croatia,HR,2021-06,GISAID,2252,191,8.5,Yes,B.1.1.7,59,30.9
Croatia,HR,2021-06,GISAID,2252,191,8.5,Yes,B.1.351,2,1.0
Croatia,HR,2021-06,GISAID,2252,191,8.5,Yes,P.1,0,0.0
Croatia,HR,2021-06,GISAID,2252,191,8.5,Yes,Other,130,68.1
Croatia,HR,2021-07,GISAID,2292,192,8.4,Yes,B.1.1.7,65,33.9
Croatia,HR,2021-07,GISAID,2292,192,8.4,Yes,B.1.351,2,1.0
Croatia,HR,2021-07,GISAID,2292,192,8.4,Yes,P.1,0,0.0
Croatia,HR,2021-07,GISAID,2292,192,8.4,Yes,Other,125,65.1
Croatia,HR,2021-08,GISAID,3047,336,11.0,Yes,B.1.1.7,203,60.4
Croatia,HR,2021-08,GISAID,3047,336,11.0,Yes,B.1.351,3,0.9
Croatia,HR,2021-08,GISAID,3047,336,11.0,Yes,P.1,0,0.0
Croatia,HR,2021-08,GISAID,3047,336,11.0,Yes,Other,130,38.7
Croatia,HR,2021-09,GISAID,3544,215,6.1,Yes,B.1.1.7,143,66.5
Croatia,HR,2021-09,GISAID,3544,215,6.1,Yes,B.1.351,1,0.5
Croatia,HR,2021-09,GISAID,3544,215,6.1,Yes,P.1,0,0.0
Croatia,HR,2021-09,GISAID,3544,215,6.1,Yes,Other,71,33.0
Croatia,HR,2021-10,GISAID,4566,10,0.2,Yes,B.1.1.7,7,70.0
Croatia,HR,2021-10,GISAID,4566,10,0.2,Yes,B.1.351,2,20.0
Croatia,HR,2021-10,GISAID,4566,10,0.2,Yes,P.1,0,0.0
Croatia,HR,2021-10,GISAID,4566,10,0.2,Yes,Other,1,10.0
Croatia,HR,2021-11,GISAID,6615,0,0.0,Yes,B.1.1.7,0,
Croatia,HR,2021-11,GISAID,6615,0,0.0,Yes,B.1.351,0,
Croatia,HR,2021-11,GISAID,6615,0,0.0,Yes,P.1,0,
Croatia,HR,2021-11,GISAID,6615,0,0.0,Yes,Other,0,
Croatia,HR,2021-12,GISAID,9733,0,0.0,Yes,B.1.1.7,0,
Croatia,HR,2021-12,GISAID,9733,0,0.0,Yes,B.1.351,0,
Croatia,HR,2021-12,GISAID,9733,0,0.0,Yes,P.1,0,
Croatia,HR,2021-12,GISAID,9733,0,0.0,Yes,Other,0,
Croatia,HR,2021-13,GISAID,12642,0,0.0,Yes,B.1.1.7,0,
Croatia,HR,2021-13,GISAID,12642,0,0.0,Yes,B.1.351,0,
Croatia,HR,2021-13,GISAID,12642,0,0.0,Yes,P.1,0,
Croatia,HR,2021-13,GISAID,12642,0,0.0,Yes,Other,0,
Croatia,HR,2021-14,GISAID,12774,0,0.0,Yes,B.1.1.7,0,
Croatia,HR,2021-14,GISAID,12774,0,0.0,Yes,B.1.351,0,
Croatia,HR,2021-14,GISAID,12774,0,0.0,Yes,P.1,0,
Croatia,HR,2021-14,GISAID,12774,0,0.0,Yes,Other,0,
Croatia,HR,2021-15,GISAID,15262,0,0.0,Yes,B.1.1.7,0,
Croatia,HR,2021-15,GISAID,15262,0,0.0,Yes,B.1.351,0,
Croatia,HR,2021-15,GISAID,15262,0,0.0,Yes,P.1,0,
Croatia,HR,2021-15,GISAID,15262,0,0.0,Yes,Other,0,
Croatia,HR,2021-16,GISAID,14836,0,0.0,Yes,B.1.1.7,0,
Croatia,HR,2021-16,GISAID,14836,0,0.0,Yes,B.1.351,0,
Croatia,HR,2021-16,GISAID,14836,0,0.0,Yes,P.1,0,
Croatia,HR,2021-16,GISAID,14836,0,0.0,Yes,Other,0,
Cyprus,CY,2020-40,GISAID,128,7,5.5,Yes,B.1.1.7,0,0.0
Cyprus,CY,2020-40,GISAID,128,7,5.5,Yes,B.1.351,0,0.0
Cyprus,CY,2020-40,GISAID,128,7,5.5,Yes,P.1,0,0.0
Cyprus,CY,2020-40,GISAID,128,7,5.5,Yes,Other,7,100.0
Cyprus,CY,2020-41,GISAID,162,4,2.5,Yes,B.1.1.7,0,0.0
Cyprus,CY,2020-41,GISAID,162,4,2.5,Yes,B.1.351,0,0.0
Cyprus,CY,2020-41,GISAID,162,4,2.5,Yes,P.1,0,0.0
Cyprus,CY,2020-41,GISAID,162,4,2.5,Yes,Other,4,100.0
Cyprus,CY,2020-42,GISAID,658,4,0.6,Yes,B.1.1.7,0,0.0
Cyprus,CY,2020-42,GISAID,658,4,0.6,Yes,B.1.351,0,0.0
Cyprus,CY,2020-42,GISAID,658,4,0.6,Yes,P.1,0,0.0
Cyprus,CY,2020-42,GISAID,658,4,0.6,Yes,Other,4,100.0
Cyprus,CY,2020-43,GISAID,901,4,0.4,Yes,B.1.1.7,0,0.0
Cyprus,CY,2020-43,GISAID,901,4,0.4,Yes,B.1.351,0,0.0
Cyprus,CY,2020-43,GISAID,901,4,0.4,Yes,P.1,0,0.0
Cyprus,CY,2020-43,GISAID,901,4,0.4,Yes,Other,4,100.0
Cyprus,CY,2020-44,GISAID,1018,6,0.6,Yes,B.1.1.7,0,0.0
Cyprus,CY,2020-44,GISAID,1018,6,0.6,Yes,B.1.351,0,0.0
Cyprus,CY,2020-44,GISAID,1018,6,0.6,Yes,P.1,0,0.0
Cyprus,CY,2020-44,GISAID,1018,6,0.6,Yes,Other,6,100.0
Cyprus,CY,2020-45,GISAID,1424,6,0.4,Yes,B.1.1.7,0,0.0
Cyprus,CY,2020-45,GISAID,1424,6,0.4,Yes,B.1.351,0,0.0
Cyprus,CY,2020-45,GISAID,1424,6,0.4,Yes,P.1,0,0.0
Cyprus,CY,2020-45,GISAID,1424,6,0.4,Yes,Other,6,100.0
Cyprus,CY,2020-46,GISAID,1191,6,0.5,Yes,B.1.1.7,0,0.0
Cyprus,CY,2020-46,GISAID,1191,6,0.5,Yes,B.1.351,0,0.0
Cyprus,CY,2020-46,GISAID,1191,6,0.5,Yes,P.1,0,0.0
Cyprus,CY,2020-46,GISAID,1191,6,0.5,Yes,Other,6,100.0
Cyprus,CY,2020-47,GISAID,1465,1,0.1,Yes,B.1.1.7,0,0.0
Cyprus,CY,2020-47,GISAID,1465,1,0.1,Yes,B.1.351,0,0.0
Cyprus,CY,2020-47,GISAID,1465,1,0.1,Yes,P.1,0,0.0
Cyprus,CY,2020-47,GISAID,1465,1,0.1,Yes,Other,1,100.0
Cyprus,CY,2020-48,GISAID,1740,0,0.0,Yes,B.1.1.7,0,
Cyprus,CY,2020-48,GISAID,1740,0,0.0,Yes,B.1.351,0,
Cyprus,CY,2020-48,GISAID,1740,0,0.0,Yes,P.1,0,
Cyprus,CY,2020-48,GISAID,1740,0,0.0,Yes,Other,0,
Cyprus,CY,2020-49,GISAID,2068,0,0.0,Yes,B.1.1.7,0,
Cyprus,CY,2020-49,GISAID,2068,0,0.0,Yes,B.1.351,0,
Cyprus,CY,2020-49,GISAID,2068,0,0.0,Yes,P.1,0,
Cyprus,CY,2020-49,GISAID,2068,0,0.0,Yes,Other,0,
Cyprus,CY,2020-50,GISAID,2650,0,0.0,Yes,B.1.1.7,0,
Cyprus,CY,2020-50,GISAID,2650,0,0.0,Yes,B.1.351,0,
Cyprus,CY,2020-50,GISAID,2650,0,0.0,Yes,P.1,0,
Cyprus,CY,2020-50,GISAID,2650,0,0.0,Yes,Other,0,
Cyprus,CY,2020-51,GISAID,2587,0,0.0,Yes,B.1.1.7,0,
Cyprus,CY,2020-51,GISAID,2587,0,0.0,Yes,B.1.351,0,
Cyprus,CY,2020-51,GISAID,2587,0,0.0,Yes,P.1,0,
Cyprus,CY,2020-51,GISAID,2587,0,0.0,Yes,Other,0,
Cyprus,CY,2020-52,GISAID,1969,0,0.0,Yes,B.1.1.7,0,
Cyprus,CY,2020-52,GISAID,1969,0,0.0,Yes,B.1.351,0,
Cyprus,CY,2020-52,GISAID,1969,0,0.0,Yes,P.1,0,
Cyprus,CY,2020-52,GISAID,1969,0,0.0,Yes,Other,0,
Cyprus,CY,2020-53,GISAID,4317,29,0.7,Yes,B.1.1.7,1,3.4
Cyprus,CY,2020-53,GISAID,4317,29,0.7,Yes,B.1.351,0,0.0
Cyprus,CY,2020-53,GISAID,4317,29,0.7,Yes,P.1,0,0.0
Cyprus,CY,2020-53,GISAID,4317,29,0.7,Yes,Other,28,96.6
Cyprus,CY,2021-01,GISAID,3376,0,0.0,Yes,B.1.1.7,0,
Cyprus,CY,2021-01,GISAID,3376,0,0.0,Yes,B.1.351,0,
Cyprus,CY,2021-01,GISAID,3376,0,0.0,Yes,P.1,0,
Cyprus,CY,2021-01,GISAID,3376,0,0.0,Yes,Other,0,
Cyprus,CY,2021-02,GISAID,1618,0,0.0,Yes,B.1.1.7,0,
Cyprus,CY,2021-02,GISAID,1618,0,0.0,Yes,B.1.351,0,
Cyprus,CY,2021-02,GISAID,1618,0,0.0,Yes,P.1,0,
Cyprus,CY,2021-02,GISAID,1618,0,0.0,Yes,Other,0,
Cyprus,CY,2021-03,GISAID,1049,12,1.1,Yes,B.1.1.7,5,41.7
Cyprus,CY,2021-03,GISAID,1049,12,1.1,Yes,B.1.351,0,0.0
Cyprus,CY,2021-03,GISAID,1049,12,1.1,Yes,P.1,0,0.0
Cyprus,CY,2021-03,GISAID,1049,12,1.1,Yes,Other,7,58.3
Cyprus,CY,2021-04,GISAID,859,12,1.4,Yes,B.1.1.7,4,33.3
Cyprus,CY,2021-04,GISAID,859,12,1.4,Yes,B.1.351,0,0.0
Cyprus,CY,2021-04,GISAID,859,12,1.4,Yes,P.1,0,0.0
Cyprus,CY,2021-04,GISAID,859,12,1.4,Yes,Other,8,66.7
Cyprus,CY,2021-05,GISAID,883,0,0.0,Yes,B.1.1.7,0,
Cyprus,CY,2021-05,GISAID,883,0,0.0,Yes,B.1.351,0,
Cyprus,CY,2021-05,GISAID,883,0,0.0,Yes,P.1,0,
Cyprus,CY,2021-05,GISAID,883,0,0.0,Yes,Other,0,
Cyprus,CY,2021-06,GISAID,754,0,0.0,Yes,B.1.1.7,0,
Cyprus,CY,2021-06,GISAID,754,0,0.0,Yes,B.1.351,0,
Cyprus,CY,2021-06,GISAID,754,0,0.0,Yes,P.1,0,
Cyprus,CY,2021-06,GISAID,754,0,0.0,Yes,Other,0,
Cyprus,CY,2021-07,GISAID,747,0,0.0,Yes,B.1.1.7,0,
Cyprus,CY,2021-07,GISAID,747,0,0.0,Yes,B.1.351,0,
